"","x","y"
"1",3.33333333333333,6.66666666666667
"2",6.66666666666667,3.33333333333333
"3",13.3333333333333,6.66666666666667
"4",16.6666666666667,3.33333333333333
"5",23.3333333333333,6.66666666666667
"6",26.6666666666667,3.33333333333333
"7",33.3333333333333,6.66666666666667
"8",36.6666666666667,3.33333333333333
"9",43.3333333333333,6.66666666666667
"10",46.6666666666667,3.33333333333333
"11",53.3333333333333,6.66666666666667
"12",56.6666666666667,3.33333333333333
"13",63.3333333333333,6.66666666666667
"14",66.6666666666667,3.33333333333333
"15",73.3333333333333,6.66666666666667
"16",76.6666666666667,3.33333333333333
"17",83.3333333333333,6.66666666666667
"18",86.6666666666667,3.33333333333333
"19",93.3333333333333,6.66666666666667
"20",96.6666666666667,3.33333333333333
"21",103.333333333333,6.66666666666667
"22",106.666666666667,3.33333333333333
"23",113.333333333333,6.66666666666667
"24",116.666666666667,3.33333333333333
"25",123.333333333333,6.66666666666667
"26",126.666666666667,3.33333333333333
"27",133.333333333333,6.66666666666667
"28",136.666666666667,3.33333333333333
"29",143.333333333333,6.66666666666667
"30",146.666666666667,3.33333333333333
"31",153.333333333333,6.66666666666667
"32",156.666666666667,3.33333333333333
"33",163.333333333333,6.66666666666667
"34",166.666666666667,3.33333333333333
"35",173.333333333333,6.66666666666667
"36",176.666666666667,3.33333333333333
"37",183.333333333333,6.66666666666667
"38",186.666666666667,3.33333333333333
"39",193.333333333333,6.66666666666667
"40",196.666666666667,3.33333333333333
"41",3.33333333333333,16.6666666666667
"42",6.66666666666667,13.3333333333333
"43",13.3333333333333,16.6666666666667
"44",16.6666666666667,13.3333333333333
"45",23.3333333333333,16.6666666666667
"46",26.6666666666667,13.3333333333333
"47",33.3333333333333,16.6666666666667
"48",36.6666666666667,13.3333333333333
"49",43.3333333333333,16.6666666666667
"50",46.6666666666667,13.3333333333333
"51",53.3333333333333,16.6666666666667
"52",56.6666666666667,13.3333333333333
"53",63.3333333333333,16.6666666666667
"54",66.6666666666667,13.3333333333333
"55",73.3333333333333,16.6666666666667
"56",76.6666666666667,13.3333333333333
"57",83.3333333333333,16.6666666666667
"58",86.6666666666667,13.3333333333333
"59",93.3333333333333,16.6666666666667
"60",96.6666666666667,13.3333333333333
"61",103.333333333333,16.6666666666667
"62",106.666666666667,13.3333333333333
"63",113.333333333333,16.6666666666667
"64",116.666666666667,13.3333333333333
"65",123.333333333333,16.6666666666667
"66",126.666666666667,13.3333333333333
"67",133.333333333333,16.6666666666667
"68",136.666666666667,13.3333333333333
"69",143.333333333333,16.6666666666667
"70",146.666666666667,13.3333333333333
"71",153.333333333333,16.6666666666667
"72",156.666666666667,13.3333333333333
"73",163.333333333333,16.6666666666667
"74",166.666666666667,13.3333333333333
"75",173.333333333333,16.6666666666667
"76",176.666666666667,13.3333333333333
"77",183.333333333333,16.6666666666667
"78",186.666666666667,13.3333333333333
"79",193.333333333333,16.6666666666667
"80",196.666666666667,13.3333333333333
"81",3.33333333333333,26.6666666666667
"82",6.66666666666667,23.3333333333333
"83",13.3333333333333,26.6666666666667
"84",16.6666666666667,23.3333333333333
"85",23.3333333333333,26.6666666666667
"86",26.6666666666667,23.3333333333333
"87",33.3333333333333,26.6666666666667
"88",36.6666666666667,23.3333333333333
"89",43.3333333333333,26.6666666666667
"90",46.6666666666667,23.3333333333333
"91",53.3333333333333,26.6666666666667
"92",56.6666666666667,23.3333333333333
"93",63.3333333333333,26.6666666666667
"94",66.6666666666667,23.3333333333333
"95",73.3333333333333,26.6666666666667
"96",76.6666666666667,23.3333333333333
"97",83.3333333333333,26.6666666666667
"98",86.6666666666667,23.3333333333333
"99",93.3333333333333,26.6666666666667
"100",96.6666666666667,23.3333333333333
"101",103.333333333333,26.6666666666667
"102",106.666666666667,23.3333333333333
"103",113.333333333333,26.6666666666667
"104",116.666666666667,23.3333333333333
"105",123.333333333333,26.6666666666667
"106",126.666666666667,23.3333333333333
"107",133.333333333333,26.6666666666667
"108",136.666666666667,23.3333333333333
"109",143.333333333333,26.6666666666667
"110",146.666666666667,23.3333333333333
"111",153.333333333333,26.6666666666667
"112",156.666666666667,23.3333333333333
"113",163.333333333333,26.6666666666667
"114",166.666666666667,23.3333333333333
"115",173.333333333333,26.6666666666667
"116",176.666666666667,23.3333333333333
"117",183.333333333333,26.6666666666667
"118",186.666666666667,23.3333333333333
"119",193.333333333333,26.6666666666667
"120",196.666666666667,23.3333333333333
"121",3.33333333333333,36.6666666666667
"122",6.66666666666667,33.3333333333333
"123",13.3333333333333,36.6666666666667
"124",16.6666666666667,33.3333333333333
"125",23.3333333333333,36.6666666666667
"126",26.6666666666667,33.3333333333333
"127",33.3333333333333,36.6666666666667
"128",36.6666666666667,33.3333333333333
"129",43.3333333333333,36.6666666666667
"130",46.6666666666667,33.3333333333333
"131",53.3333333333333,36.6666666666667
"132",56.6666666666667,33.3333333333333
"133",63.3333333333333,36.6666666666667
"134",66.6666666666667,33.3333333333333
"135",73.3333333333333,36.6666666666667
"136",76.6666666666667,33.3333333333333
"137",83.3333333333333,36.6666666666667
"138",86.6666666666667,33.3333333333333
"139",93.3333333333333,36.6666666666667
"140",96.6666666666667,33.3333333333333
"141",103.333333333333,36.6666666666667
"142",106.666666666667,33.3333333333333
"143",113.333333333333,36.6666666666667
"144",116.666666666667,33.3333333333333
"145",123.333333333333,36.6666666666667
"146",126.666666666667,33.3333333333333
"147",133.333333333333,36.6666666666667
"148",136.666666666667,33.3333333333333
"149",143.333333333333,36.6666666666667
"150",146.666666666667,33.3333333333333
"151",153.333333333333,36.6666666666667
"152",156.666666666667,33.3333333333333
"153",163.333333333333,36.6666666666667
"154",166.666666666667,33.3333333333333
"155",173.333333333333,36.6666666666667
"156",176.666666666667,33.3333333333333
"157",183.333333333333,36.6666666666667
"158",186.666666666667,33.3333333333333
"159",193.333333333333,36.6666666666667
"160",196.666666666667,33.3333333333333
"161",3.33333333333333,46.6666666666667
"162",6.66666666666667,43.3333333333333
"163",13.3333333333333,46.6666666666667
"164",16.6666666666667,43.3333333333333
"165",23.3333333333333,46.6666666666667
"166",26.6666666666667,43.3333333333333
"167",33.3333333333333,46.6666666666667
"168",36.6666666666667,43.3333333333333
"169",43.3333333333333,46.6666666666667
"170",46.6666666666667,43.3333333333333
"171",53.3333333333333,46.6666666666667
"172",56.6666666666667,43.3333333333333
"173",63.3333333333333,46.6666666666667
"174",66.6666666666667,43.3333333333333
"175",73.3333333333333,46.6666666666667
"176",76.6666666666667,43.3333333333333
"177",83.3333333333333,46.6666666666667
"178",86.6666666666667,43.3333333333333
"179",93.3333333333333,46.6666666666667
"180",96.6666666666667,43.3333333333333
"181",103.333333333333,46.6666666666667
"182",106.666666666667,43.3333333333333
"183",113.333333333333,46.6666666666667
"184",116.666666666667,43.3333333333333
"185",123.333333333333,46.6666666666667
"186",126.666666666667,43.3333333333333
"187",133.333333333333,46.6666666666667
"188",136.666666666667,43.3333333333333
"189",143.333333333333,46.6666666666667
"190",146.666666666667,43.3333333333333
"191",153.333333333333,46.6666666666667
"192",156.666666666667,43.3333333333333
"193",163.333333333333,46.6666666666667
"194",166.666666666667,43.3333333333333
"195",173.333333333333,46.6666666666667
"196",176.666666666667,43.3333333333333
"197",183.333333333333,46.6666666666667
"198",186.666666666667,43.3333333333333
"199",193.333333333333,46.6666666666667
"200",196.666666666667,43.3333333333333
"201",3.33333333333333,56.6666666666667
"202",6.66666666666667,53.3333333333333
"203",13.3333333333333,56.6666666666667
"204",16.6666666666667,53.3333333333333
"205",23.3333333333333,56.6666666666667
"206",26.6666666666667,53.3333333333333
"207",33.3333333333333,56.6666666666667
"208",36.6666666666667,53.3333333333333
"209",43.3333333333333,56.6666666666667
"210",46.6666666666667,53.3333333333333
"211",53.3333333333333,56.6666666666667
"212",56.6666666666667,53.3333333333333
"213",63.3333333333333,56.6666666666667
"214",66.6666666666667,53.3333333333333
"215",73.3333333333333,56.6666666666667
"216",76.6666666666667,53.3333333333333
"217",83.3333333333333,56.6666666666667
"218",86.6666666666667,53.3333333333333
"219",93.3333333333333,56.6666666666667
"220",96.6666666666667,53.3333333333333
"221",103.333333333333,56.6666666666667
"222",106.666666666667,53.3333333333333
"223",113.333333333333,56.6666666666667
"224",116.666666666667,53.3333333333333
"225",123.333333333333,56.6666666666667
"226",126.666666666667,53.3333333333333
"227",133.333333333333,56.6666666666667
"228",136.666666666667,53.3333333333333
"229",143.333333333333,56.6666666666667
"230",146.666666666667,53.3333333333333
"231",153.333333333333,56.6666666666667
"232",156.666666666667,53.3333333333333
"233",163.333333333333,56.6666666666667
"234",166.666666666667,53.3333333333333
"235",173.333333333333,56.6666666666667
"236",176.666666666667,53.3333333333333
"237",183.333333333333,56.6666666666667
"238",186.666666666667,53.3333333333333
"239",193.333333333333,56.6666666666667
"240",196.666666666667,53.3333333333333
"241",3.33333333333333,66.6666666666667
"242",6.66666666666667,63.3333333333333
"243",13.3333333333333,66.6666666666667
"244",16.6666666666667,63.3333333333333
"245",23.3333333333333,66.6666666666667
"246",26.6666666666667,63.3333333333333
"247",33.3333333333333,66.6666666666667
"248",36.6666666666667,63.3333333333333
"249",43.3333333333333,66.6666666666667
"250",46.6666666666667,63.3333333333333
"251",53.3333333333333,66.6666666666667
"252",56.6666666666667,63.3333333333333
"253",63.3333333333333,66.6666666666667
"254",66.6666666666667,63.3333333333333
"255",73.3333333333333,66.6666666666667
"256",76.6666666666667,63.3333333333333
"257",83.3333333333333,66.6666666666667
"258",86.6666666666667,63.3333333333333
"259",93.3333333333333,66.6666666666667
"260",96.6666666666667,63.3333333333333
"261",103.333333333333,66.6666666666667
"262",106.666666666667,63.3333333333333
"263",113.333333333333,66.6666666666667
"264",116.666666666667,63.3333333333333
"265",123.333333333333,66.6666666666667
"266",126.666666666667,63.3333333333333
"267",133.333333333333,66.6666666666667
"268",136.666666666667,63.3333333333333
"269",143.333333333333,66.6666666666667
"270",146.666666666667,63.3333333333333
"271",153.333333333333,66.6666666666667
"272",156.666666666667,63.3333333333333
"273",163.333333333333,66.6666666666667
"274",166.666666666667,63.3333333333333
"275",173.333333333333,66.6666666666667
"276",176.666666666667,63.3333333333333
"277",183.333333333333,66.6666666666667
"278",186.666666666667,63.3333333333333
"279",193.333333333333,66.6666666666667
"280",196.666666666667,63.3333333333333
"281",3.33333333333333,76.6666666666667
"282",6.66666666666667,73.3333333333333
"283",13.3333333333333,76.6666666666667
"284",16.6666666666667,73.3333333333333
"285",23.3333333333333,76.6666666666667
"286",26.6666666666667,73.3333333333333
"287",33.3333333333333,76.6666666666667
"288",36.6666666666667,73.3333333333333
"289",43.3333333333333,76.6666666666667
"290",46.6666666666667,73.3333333333333
"291",53.3333333333333,76.6666666666667
"292",56.6666666666667,73.3333333333333
"293",63.3333333333333,76.6666666666667
"294",66.6666666666667,73.3333333333333
"295",73.3333333333333,76.6666666666667
"296",76.6666666666667,73.3333333333333
"297",83.3333333333333,76.6666666666667
"298",86.6666666666667,73.3333333333333
"299",93.3333333333333,76.6666666666667
"300",96.6666666666667,73.3333333333333
"301",103.333333333333,76.6666666666667
"302",106.666666666667,73.3333333333333
"303",113.333333333333,76.6666666666667
"304",116.666666666667,73.3333333333333
"305",123.333333333333,76.6666666666667
"306",126.666666666667,73.3333333333333
"307",133.333333333333,76.6666666666667
"308",136.666666666667,73.3333333333333
"309",143.333333333333,76.6666666666667
"310",146.666666666667,73.3333333333333
"311",153.333333333333,76.6666666666667
"312",156.666666666667,73.3333333333333
"313",163.333333333333,76.6666666666667
"314",166.666666666667,73.3333333333333
"315",173.333333333333,76.6666666666667
"316",176.666666666667,73.3333333333333
"317",183.333333333333,76.6666666666667
"318",186.666666666667,73.3333333333333
"319",193.333333333333,76.6666666666667
"320",196.666666666667,73.3333333333333
"321",3.33333333333333,86.6666666666667
"322",6.66666666666667,83.3333333333333
"323",13.3333333333333,86.6666666666667
"324",16.6666666666667,83.3333333333333
"325",23.3333333333333,86.6666666666667
"326",26.6666666666667,83.3333333333333
"327",33.3333333333333,86.6666666666667
"328",36.6666666666667,83.3333333333333
"329",43.3333333333333,86.6666666666667
"330",46.6666666666667,83.3333333333333
"331",53.3333333333333,86.6666666666667
"332",56.6666666666667,83.3333333333333
"333",63.3333333333333,86.6666666666667
"334",66.6666666666667,83.3333333333333
"335",73.3333333333333,86.6666666666667
"336",76.6666666666667,83.3333333333333
"337",83.3333333333333,86.6666666666667
"338",86.6666666666667,83.3333333333333
"339",93.3333333333333,86.6666666666667
"340",96.6666666666667,83.3333333333333
"341",103.333333333333,86.6666666666667
"342",106.666666666667,83.3333333333333
"343",113.333333333333,86.6666666666667
"344",116.666666666667,83.3333333333333
"345",123.333333333333,86.6666666666667
"346",126.666666666667,83.3333333333333
"347",133.333333333333,86.6666666666667
"348",136.666666666667,83.3333333333333
"349",143.333333333333,86.6666666666667
"350",146.666666666667,83.3333333333333
"351",153.333333333333,86.6666666666667
"352",156.666666666667,83.3333333333333
"353",163.333333333333,86.6666666666667
"354",166.666666666667,83.3333333333333
"355",173.333333333333,86.6666666666667
"356",176.666666666667,83.3333333333333
"357",183.333333333333,86.6666666666667
"358",186.666666666667,83.3333333333333
"359",193.333333333333,86.6666666666667
"360",196.666666666667,83.3333333333333
"361",3.33333333333333,96.6666666666667
"362",6.66666666666667,93.3333333333333
"363",13.3333333333333,96.6666666666667
"364",16.6666666666667,93.3333333333333
"365",23.3333333333333,96.6666666666667
"366",26.6666666666667,93.3333333333333
"367",33.3333333333333,96.6666666666667
"368",36.6666666666667,93.3333333333333
"369",43.3333333333333,96.6666666666667
"370",46.6666666666667,93.3333333333333
"371",53.3333333333333,96.6666666666667
"372",56.6666666666667,93.3333333333333
"373",63.3333333333333,96.6666666666667
"374",66.6666666666667,93.3333333333333
"375",73.3333333333333,96.6666666666667
"376",76.6666666666667,93.3333333333333
"377",83.3333333333333,96.6666666666667
"378",86.6666666666667,93.3333333333333
"379",93.3333333333333,96.6666666666667
"380",96.6666666666667,93.3333333333333
"381",103.333333333333,96.6666666666667
"382",106.666666666667,93.3333333333333
"383",113.333333333333,96.6666666666667
"384",116.666666666667,93.3333333333333
"385",123.333333333333,96.6666666666667
"386",126.666666666667,93.3333333333333
"387",133.333333333333,96.6666666666667
"388",136.666666666667,93.3333333333333
"389",143.333333333333,96.6666666666667
"390",146.666666666667,93.3333333333333
"391",153.333333333333,96.6666666666667
"392",156.666666666667,93.3333333333333
"393",163.333333333333,96.6666666666667
"394",166.666666666667,93.3333333333333
"395",173.333333333333,96.6666666666667
"396",176.666666666667,93.3333333333333
"397",183.333333333333,96.6666666666667
"398",186.666666666667,93.3333333333333
"399",193.333333333333,96.6666666666667
"400",196.666666666667,93.3333333333333
